id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1039074728984446739,The Yorkville Elegance Suite,335994135,Rad,,Annex,43.67301,-79.38881,Entire home/apt,216,31,2,2024-07-01,0.60,4,5,2,
1039110049694574932,"Oakhouse Suite, Stylish 2 Bdrm, Bloor West Village",549439701,Patrice,,Runnymede-Bloor West Village,43.65442879223817,-79.48402370456554,Entire home/apt,213,2,28,2024-09-01,4.59,1,190,28,STR-2312-FQVVHQ
1039128346130136878,"Charming Home w/ private entrance, free parking",95655464,Gavin,,Corso Italia-Davenport,43.67843,-79.45541,Entire home/apt,161,1,9,2024-08-26,6.59,1,145,9,STR-2401-FLZRVQ
1039130230614343902,Lovely Suite Downtown Toronto,549342439,Angie,,Kensington-Chinatown,43.65371,-79.40194,Entire home/apt,55,28,2,2024-04-30,0.32,27,156,2,
1039130543514668851,4 Bdrm/4 Bath Home with Spa Room near Yonge&Finch,443281459,Sharon,,Willowdale West,43.7732704,-79.4218382,Entire home/apt,408,3,14,2024-08-12,1.73,1,341,14,STR-2309-JCPRVZ
1039153882839779067,Full 2 Bdrm Private Apartment,66356857,Muhammad,,Thistletown-Beaumond Heights,43.73821,-79.57263,Private room,,7,3,2024-01-26,0.36,4,0,3,STR-2310-JFQXVZ
1041263646458285826,Outstanding condo in Toronto,548983634,Zachary,,Niagara,43.63827390547631,-79.40204970712931,Private room,112,28,0,,,1,179,0,STR-2301-HKLVHX
1041263894453025265,Excellently Located Private Guest Suite,507615733,Edward,,Alderwood,43.59392032726329,-79.54379797060993,Private room,72,2,23,2024-09-03,3.03,1,37,23,STR-2211-FPQDVC
1041307043222078461,Easy access to Toronto Downtown,77080070,Sheetal,,Edenbridge-Humber Valley,43.660379272889074,-79.5201902395722,Entire home/apt,,28,0,,,1,365,0,
1041308270484632400,The Ossington 3BR 2Baths,283097994,Hoang,,Trinity-Bellwoods,43.64467,-79.41845,Entire home/apt,630,2,23,2024-08-25,2.60,2,325,23,STR-2207-GKQBHG
1041316591305944897,Contemporary room w ensuite & parking near York U,265207600,Vi,,York University Heights,43.76669229223099,-79.49790661910649,Private room,73,1,21,2024-08-23,2.50,2,58,21,STR-2312-HTYHHY
1041323845875418212,Hwy 404  & 401 Beautiful new master bedroom #4,186299872,Ibby,,Tam O'Shanter-Sullivan,43.777475660725635,-79.30156149417374,Private room,76,30,0,,,22,214,0,STR-2311-FMXBHQ
1041325176368194366,Cozy private room w ensuite & parking near York U,265207600,Vi,,York University Heights,43.766386808594866,-79.49768237754466,Private room,70,1,19,2024-08-18,2.28,2,78,19,STR-2312-HTYHHY
1041336383076577216,Fort York Bachelor,135139645,Myah,,Niagara,43.63584,-79.40604,Entire home/apt,160,31,0,,,1,269,0,
1041350053415778668,Pokemon Private Room Downtown Toronto,504318484,Meifang,,Trinity-Bellwoods,43.651399658054245,-79.41089266977502,Private room,45,28,2,2024-06-09,0.36,13,42,2,
1041354039421876170,Pokemon Cozy Ensuite Downtown Toronto,504318484,Meifang,,Trinity-Bellwoods,43.65,-79.40963,Private room,49,28,4,2024-07-08,0.51,13,34,4,
1041365649751450013,Hwy 404  and 401 brand new bedroom#5,186299872,Ibby,,Tam O'Shanter-Sullivan,43.77712,-79.30306,Private room,61,30,1,2024-01-30,0.14,22,365,1,STR-2311-FMXBHQ
1041368309362418028,A Peaceful Retreat in Toronto,34904276,Samiramis,,Westminster-Branson,43.77207,-79.45961,Private room,85,1,2,2023-12-12,0.22,2,82,2,STR-2304-GLBHHT
1041368797094492352,Entire condo in Toronto,342349211,Kimia,,Willowdale East,43.7563231,-79.40576109999999,Entire home/apt,105,60,2,2024-06-29,0.45,1,129,2,
1041371858659165521,Hwy 404  and 401  brand new renovated bedroom #6,186299872,Ibby,,Tam O'Shanter-Sullivan,43.77877,-79.30343,Private room,62,1,4,2024-08-06,0.47,22,228,4,STR-2311-FMXBHQ
1041393382032468276,"Dundas Square, central location",514712259,Miu,,Moss Park,43.65712,-79.37317,Entire home/apt,251,2,21,2024-07-03,2.46,1,265,21,STR-2305-GZHHHV
1041400678011321709,Lush Condo By CNTower-FreeParkin,549960332,Shareef,,Waterfront Communities-The Island,43.64135737583288,-79.39646915011666,Entire home/apt,349,28,2,2024-03-06,0.32,1,363,2,STR-2312-GJFHHS
1041406111663345406,London in Yorkville,549960262,Diba,,Annex,43.6703938,-79.39430279999999,Entire home/apt,212,31,0,,,1,331,0,STR-2407-HXDPPY
1041442631942326743,5-Bedroom Retreat w/Elegant Amenities in NorthYork,260296647,Ma,,Willowdale East,43.7598286,-79.4056344,Entire home/apt,924,2,19,2024-08-05,3.45,1,361,19,STR-2310-GVSHHV
1041448615186065722,5D-2 Cozy Unit with Balcony & Free Parking,508046575,Jeffrey,,Wexford/Maryvale,43.74488097623043,-79.31069511857972,Entire home/apt,88,28,4,2024-06-30,0.63,46,64,4,
1041463505300323950,Scotiabank Arena/Union Station,516206,Krzysztof,,Waterfront Communities-The Island,43.641846602544,-79.38140203581834,Entire home/apt,190,1,55,2024-08-24,6.52,8,132,55,STR-2301-FLBBHP
1041480140444663818,DowntownToronto,504318484,Meifang,,Trinity-Bellwoods,43.651116842695515,-79.40962772763046,Private room,45,28,1,2024-03-02,0.16,13,178,1,
1041487002552236575,Private Unit Smart TV Downtown Toronto,504318484,Meifang,,Trinity-Bellwoods,43.65101273090295,-79.41138834950999,Entire home/apt,55,28,2,2024-06-03,0.38,13,174,2,
1041490240880285920,Modern Private Suite Downtown Toronto,504318484,Meifang,,Trinity-Bellwoods,43.65081,-79.41138,Entire home/apt,67,28,0,,,13,111,0,
1041492302408172842,Capsule Corp.~Dragon Ball~ Private Suite Downtown,504318484,Meifang,,Trinity-Bellwoods,43.651393048548734,-79.40978936925437,Entire home/apt,119,28,0,,,13,59,0,
1041529255726185278,Cheerful Suite Downtown Toronto,549342439,Angie,,Kensington-Chinatown,43.65233,-79.40162,Entire home/apt,78,28,0,,,27,138,0,
1041624316962686985,"Large, private bedroom, queen bed",302784011,Mohammad,,Danforth East York,43.691980940041745,-79.3196734035205,Private room,60,28,0,,,1,179,0,
1041634225095998288,Downtown Studio on Dundas and Near Eaton Center,488025809,Bin,,Moss Park,43.656293674726165,-79.37306811374624,Entire home/apt,,2,2,2024-03-06,0.24,1,0,2,STR-2312-FTHVHQ
1041708627530011651,Luxury apartment in Toronto,10778030,Joupin,,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,,29,1,2024-07-01,0.44,2,29,1,
1041904501709983882,Gorgeous Clinton Factory Loft,253678734,Nesty,,Palmerston-Little Italy,43.658786832094464,-79.41501267397933,Entire home/apt,240,31,0,,,25,264,0,
1041989221267731071,Private Bedroom in kirkdale,537799011,Weijian,,Banbury-Don Mills,43.738228,-79.3573141,Private room,99,28,0,,,4,269,0,STR-2212-FXYVHR
1041996966223794337,4 bedroom beach house - 2 min walk to beach!,12923763,Justin,,The Beaches,43.6717197,-79.2888724,Entire home/apt,850,3,3,2024-08-18,1.41,1,28,3,STR-2312-GVRBHV
1041999799813925527,Solo Room Downtown Toronto,504318484,Meifang,,Kensington-Chinatown,43.65208003600074,-79.39998876603646,Private room,39,28,1,2024-07-14,0.55,13,155,1,
1042012237156633883,Cozy side bedroom in Kirkdale,537799011,Weijian,,Banbury-Don Mills,43.738228,-79.3573141,Private room,99,28,0,,,4,270,0,STR-2212-FXYVHR
1042014926605442754,Private Studio Downtown Toronto,504318484,Meifang,,Kensington-Chinatown,43.65288385985347,-79.40201745452585,Entire home/apt,59,28,2,2024-07-30,0.38,13,83,2,
1042028763326375804,2 bedroom house + basement in Heart of Leslieville,28284909,Mark,,South Riverdale,43.6663,-79.33709,Entire home/apt,,28,0,,,8,42,0,
1042029878296545420,Spacious 5 Bedroom/5 Bath Townhouse,154762133,Anna,,Downsview-Roding-CFB,43.73214558663594,-79.47447126756249,Entire home/apt,499,3,20,2024-08-05,2.27,1,333,20,STR-2305-HLXXVX
1042033868941278845,CN TOWER Lux 2 Bedroom 2 Bath,482101228,Ambreen,,Waterfront Communities-The Island,43.6441277,-79.38940579999999,Entire home/apt,278,28,14,2024-04-11,1.72,1,75,14,STR-2302-GDCKVS
1042056363958982009,Cozy Basement 2B Unit Steps to Go station,287596754,Jiawei,,Agincourt South-Malvern West,43.7879,-79.28322,Entire home/apt,70,31,4,2024-08-03,0.50,3,54,4,
1042073845514621165,"Picturesque Park View, Spacious w/ Terrace+Parking",91007469,Joseph,,Waterfront Communities-The Island,43.6458497,-79.3993253,Entire home/apt,422,2,30,2024-08-28,4.43,1,131,30,STR-2310-HMMPHX
1044484652997171754,Charming + Cozy Roncesvalles Apartment,8276329,Emily,,Roncesvalles,43.6404,-79.4458,Entire home/apt,98,28,2,2024-06-07,0.48,3,193,2,
1044512066558059709,Comfy room in a artsy house.,62798993,Robin,,Kensington-Chinatown,43.65812424047261,-79.39719049296443,Private room,,5,2,2024-07-09,0.87,3,165,2,STR-2211-HRCHHX
1044515499600654077,Sun-Drenched Retreat Home with Sublime Views,550596713,Manita,,Waterfront Communities-The Island,43.64303,-79.38043,Entire home/apt,274,1,10,2024-09-01,1.52,1,208,10,STR-2309-FLHRVP
1044525707489727720,59-14 - cozy room,206663714,Wendy,,York University Heights,43.76587,-79.50356,Private room,30,28,1,2024-06-26,0.41,92,241,1,
1044525919066884948,389-02 - Room in York village,206663714,Wendy,,York University Heights,43.76552412223232,-79.50344935150463,Private room,30,28,0,,,92,239,0,
1044527362692222482,26-02 - Cozy room near York,206663714,Wendy,,York University Heights,43.766873934808,-79.50437738947363,Private room,55,28,2,2024-07-31,0.61,92,121,2,
1044536466493325767,Romantic Experience of 2 Bedroom,307168210,Ali,,Willowdale East,43.77577,-79.41307,Entire home/apt,220,28,14,2024-07-12,1.62,1,90,14,STR-2307-GHTHHS
1044551876051812130,389-14 Quiet room with private entrance,206663714,Wendy,,York University Heights,43.76550392237932,-79.5015627218488,Private room,39,28,1,2024-01-10,0.12,92,118,1,
1044742670938470567,Girls-only room for rent,56005140,A,,Church-Yonge Corridor,43.65723,-79.3773,Shared room,100,28,0,,,1,270,0,
1044780755439189798,(1) 8 minutes from the airport,184068833,To Thuy Nguyen,,Rustic,43.70786,-79.50495,Private room,130,1,7,2024-09-01,1.26,7,109,7,STR-2204-HVZPHL
1044792684425349623,Monthly rental only,68563955,Yu,,West Hill,43.77689520194287,-79.16096827713771,Entire home/apt,86,28,3,2024-08-27,0.69,1,270,3,
1044866062435797365,Spacious 2Bdrms/2Baths w/3 real beds condo,550381513,Pierre Adrien,,Waterfront Communities-The Island,43.6397827,-79.39794669999999,Entire home/apt,289,1,33,2024-08-24,4.02,1,259,33,STR-2311-FVPVHR
1044895071907603932,One bedroom in Dundas West,131892111,Patrick,,Little Portugal,43.64885,-79.42694,Entire home/apt,90,29,0,,,1,229,0,
1044913432828597120,Stylish 4 Bedroom Home in AAA Location,501726192,Leah,,Lansing-Westgate,43.74458,-79.42722,Entire home/apt,313,3,13,2024-08-18,1.55,1,334,13,STR-2303-FZJKVR
1044913628959565289,Stunning 2-BR in CityPlace + Free Parking,550519349,Aydin,,Waterfront Communities-The Island,43.6398,-79.39661,Entire home/apt,,28,14,2024-08-31,1.64,1,30,14,STR-2101-FGZBHB
1044935618606989753,Orange Room,157994482,Wen Hui,,Newtonbrook West,43.7850782210399,-79.42680306847359,Private room,45,28,1,2024-02-03,0.14,7,152,1,STR-2305-HRMBHX
1044963460266838411,Master Guest Room in Toronto,538385003,John,,Malvern,43.79883200809045,-79.22933264041937,Private room,65,1,20,2024-05-12,2.26,3,152,20,STR-2309-FMFDVQ
1044969243026047508,"Newly upgraded, furnished studio. New stove/fridge",52863865,Katie,,Dovercourt-Wallace Emerson-Junction,43.6684178,-79.4318735,Entire home/apt,62,28,0,,,1,342,0,
1044990997219617131,Private Bedroom Downtown,144428760,Ankit,,South Riverdale,43.67055,-79.33865,Private room,51,30,0,,,2,269,0,STR-2308-HRPRVY
1045011171752967862,"Large, 2 storey, Little Italy apt",450747413,John,,Palmerston-Little Italy,43.65872,-79.4144,Entire home/apt,343,2,0,,,1,35,0,STR-2201-HZVRVM
1045014458468485083,Cozy Room Comfortably Sleeps 2 Near Pacific Mall,508046575,Jeffrey,,Steeles,43.81444,-79.30664,Private room,50,28,3,2024-06-30,0.40,46,64,3,
1045018739739339828,Beautiful 1BR Apt in Jarvis St,471735199,Sarkar,,Moss Park,43.6573763,-79.3741082,Entire home/apt,,28,0,,,9,0,0,
1045020417607804757,"Private room,bath,entrance- HighPark,The Junction",131854845,Stephanie,,High Park North,43.655158083427196,-79.45883034367765,Private room,150,2,3,2024-08-21,3,1,47,3,STR-2311-JBLHHZ
1045053848738547536,Lux House with 7 Bedrooms/3 Baths + Yoga/Sun Room,504067374,Semir,,Bathurst Manor,43.76077996555216,-79.45488627057317,Entire home/apt,465,3,8,2024-08-12,1.14,1,354,8,STR-2303-FWDRVR
1045093520098086426,"Cozy Private Room w/ Queen Bed, On-site Laundry",508046575,Jeffrey,,South Riverdale,43.66566056913152,-79.34841062227622,Private room,59,28,1,2024-02-03,0.14,46,85,1,
1045131034444277425,Private Basement Suite in Modern Townhouse (B),205125436,Jianjun,,L'Amoreaux,43.79458356810574,-79.3117836388712,Private room,93,1,18,2024-08-28,2.78,6,72,18,STR-2310-FPTPHQ
1045141503491737641,Cozy 1 bedroom apartment Toronto,205370163,Bakhtawar,,South Riverdale,43.6572292028669,-79.34863638712474,Entire home/apt,86,28,0,,,1,152,0,STR-2312-FVSKVR
1045181175112284717,Queen West 1 bedroom,38569594,Dana,,Niagara,43.644583614706626,-79.40793744087853,Entire home/apt,100,28,1,2024-05-31,0.30,2,326,1,
1045191538131686264,Yonge & Sheppard nice unit,18205186,Perrine,,Willowdale East,43.76051243389595,-79.40891381502189,Entire home/apt,215,6,1,2024-07-28,0.73,1,50,1,STR-2312-HJYKVX
1045194938760614699,2BR Waterfront Skyline Condo +Sofabed+Free Parking,480607413,Jagdeep Singh,,Waterfront Communities-The Island,43.642811475885246,-79.38262122487639,Entire home/apt,336,1,15,2024-08-29,3.06,1,209,15,STR-2312-HLTPHX
1045224692036137460,Bright 2-Bedroom in Trendy Leslieville,13351639,Firoozeh,,South Riverdale,43.66240017469271,-79.35184572396149,Entire home/apt,120,28,13,2024-08-09,1.54,1,259,13,STR-2107-GCJVHF
1045228729761436326,Oasis on a Ravine Forest with Yoga Room,397854658,Korosh,,Bayview Village,43.77874,-79.37353,Entire home/apt,392,2,20,2024-08-12,2.34,1,353,20,STR-2311-HWDBHY
1045293848869651020,Private Rm with Queen Bed with Shared Bathroom,548839117,Chun Yip,,Tam O'Shanter-Sullivan,43.776750747363025,-79.28762190932653,Private room,79,1,0,,,3,245,0,STR-2311-FMFHHQ
1045302647929366126,Boho Chic King Bed Free parking,144602871,Nora,,Waterfront Communities-The Island,43.64813,-79.38753,Entire home/apt,279,28,7,2024-01-25,0.79,2,232,7,STR-2307-GSWVHV
1045316642342011847,Apartment with Amazing view,542037554,Keshav,,Woburn,43.76350698684958,-79.23796645933733,Private room,,28,0,,,1,365,0,
1045353178022355014,2Bdr Apt in luxury building,196998722,Ahmad,,Willowdale East,43.76191,-79.40915,Entire home/apt,314,2,7,2024-07-27,0.86,1,16,7,STR-2312-JCVVHZ
1045589440817520980,Downtown 3 min Yonge&Bloor 3b,47674029,Tae Hwan,,Bay Street Corridor,43.66784,-79.38593,Private room,84,1,42,2024-08-19,4.86,3,241,42,STR-2303-FFSXVP
1045591364554608091,Elegance on Elm Grove,159517483,Sarah,,South Parkdale,43.6388973160036,-79.43080068465575,Entire home/apt,85,28,2,2024-07-01,0.38,1,315,2,
1045617227948741330,Milano in Yorkville,549952291,Hooman,,Annex,43.6703938,-79.39430279999999,Entire home/apt,368,31,2,2024-08-05,0.37,1,345,2,STR-2407-FLRPPP
1045649430915804579,Perfect Location (Yonge & Bloor) 13-3c,497569590,Kyu Hwan,,Bay Street Corridor,43.66728804439922,-79.3870531061684,Private room,90,1,41,2024-08-15,4.64,3,247,41,STR-2303-FMYXVQ
1045706604891513731,Designer 3BR & 2WR Townhouse,473207579,Forma Suites,,Mount Pleasant East,43.70039,-79.38245,Entire home/apt,499,28,0,,,2,365,0,
1045712103376841537,Modern Suite w/ City Views near CN Tower!,550846671,Martin,,Waterfront Communities-The Island,43.64497,-79.40271,Entire home/apt,,28,3,2024-01-31,0.36,1,0,3,STR-2312-HSFKVY
1045722275054981217,R1-1 Bedroom in Riverdale,26753094,Keir,,North Riverdale,43.67297,-79.35299,Entire home/apt,85,30,1,2024-03-03,0.16,7,336,1,
1045743114841009123,Bremner blvd - Best location in Toronto! sleeps 4,520546084,Kelly,,Waterfront Communities-The Island,43.64404285670594,-79.38098195353521,Entire home/apt,115,28,2,2024-07-25,0.33,1,104,2,
1045811703538020101,Stylish 2-Bedroom in Leslieville,848943,Takin,,South Riverdale,43.66229,-79.35142,Entire home/apt,123,28,13,2024-09-01,1.65,1,66,13,STR-2011-FXBDVD
1045836169011138462,Spacious room with private bathroom near subway,493267540,Kiyomars,,Henry Farm,43.77534311163099,-79.33713991194962,Private room,77,10,10,2024-07-31,1.65,1,150,10,STR-2312-GMLKVT
1045849234005189556,Quiet Luxury in Midtown Toronto,75738868,Heather,,Wychwood,43.67969,-79.41915,Entire home/apt,,28,2,2024-07-30,0.29,1,0,2,
1045850788866634675,Rosedale Garden Suite,33453118,Gail,,Rosedale-Moore Park,43.67854,-79.38461,Entire home/apt,270,3,2,2024-08-06,0.77,1,256,2,STR-2312-FWYKVR
1045901853842046327,Pvt bedroom in core downtown TO,144098179,Ron,,Waterfront Communities-The Island,43.64494,-79.39002,Private room,65,28,2,2024-04-01,0.31,2,62,2,
1045914068495359512,Beautiful Condo Steps from Union,506411014,Xiaoxuan,,Waterfront Communities-The Island,43.64291,-79.38065,Entire home/apt,288,2,15,2024-08-22,1.80,1,80,15,STR-2303-HFSXVW
1049352780723970186,Rain - Luxury Executive Condo,5988339,Toronto Luxury Suites,,Annex,43.6720014,-79.3879279,Entire home/apt,164,30,0,,,10,243,0,
1049371388450034980,Historic loft on King West w/ Underground Parking,32079896,Kevin,,Niagara,43.64056419995341,-79.41327711062272,Entire home/apt,160,28,0,,,2,259,0,
1049376914462342733,Cute open concept on King West,4819908,Elma,,Niagara,43.6419,-79.415,Entire home/apt,300,1,8,2024-08-10,0.94,1,92,8,STR-2312-GJHXVS
1049431640118762604,"Bachelor - Luxury, Comfortable & Affordable",533093354,Amirhossein,,Clairlea-Birchmount,43.71753882102785,-79.29738207700844,Entire home/apt,69,28,0,,,13,229,0,
1049464576576849114,Lovely Three Story Townhouse,210156643,Keffrey,,Dovercourt-Wallace Emerson-Junction,43.66861004013921,-79.44912117969712,Entire home/apt,247,3,12,2024-08-06,2.48,1,98,12,STR-2103-JFMDVM
1049492431798901879,Modern Style Loft with Private Terrace & Parking!,512843303,Ron,,Annex,43.67398332535981,-79.39933080149207,Entire home/apt,,30,0,,,1,0,0,
1049509114591623356,Modern East York Retreat | 20 mins to DT Toronto,551597797,Salman,,Danforth East York,43.68862302671369,-79.34128110165192,Entire home/apt,229,2,12,2024-08-31,2.48,2,134,12,STR-2310-FWYHHR
1049523388677044073,Luxury Penthouse DT | 3 Beds | Outdoor Fire & BBQ,174047884,Alannah,,Bay Street Corridor,43.65745,-79.38298,Entire home/apt,270,28,1,2024-06-30,0.43,1,310,1,
1049742928333153894,Luxury 1BR in Yorkville Ave-2 Persons Can Sleep,551640883,Justin,,Annex,43.67139313725754,-79.39408803819677,Entire home/apt,206,1,4,2024-08-16,1.04,1,109,4,STR-2312-FTLKVQ
1049885936776168351,2BR 2bth (+den) home 5min walk to subway & UofT,58084731,"William,N",,University,43.6636867,-79.40688779999999,Entire home/apt,234,28,0,,,1,174,0,
1049915819027208259,Cozy Leslieville Room,251432025,Jake,,South Riverdale,43.66646,-79.32767,Private room,175,1,4,2024-05-27,0.49,2,38,4,STR-2210-GMWDVG
1049937321165370763,중심가에서 편안하게 지내세요,515575838,Sangheon,,Willowdale East,43.77094845629224,-79.402303795917,Private room,72,15,10,2024-02-17,1.17,2,78,10,STR-2301-GCJKVS
1050005410033119213,Lovely 2BR Apt in Kensington Mkt,471735199,Sarkar,,Kensington-Chinatown,43.65405,-79.4010799,Entire home/apt,132,31,0,,,9,270,0,
1050020816356342386,Trendy 2BR Apt on Kensington,471735199,Sarkar,,Kensington-Chinatown,43.65479238895957,-79.40028938289278,Entire home/apt,,31,0,,,9,153,0,
1050032617341147497,Charming 2BR Apt on Kensington,471735199,Sarkar,,Kensington-Chinatown,43.65503,-79.40198,Entire home/apt,159,31,0,,,9,152,0,
1050035692188737414,Master Bedroom with Ensuite Bathroom,41043270,Adam (And Jane),,Kensington-Chinatown,43.6510995841522,-79.3988082330398,Private room,80,28,1,2024-08-24,1,4,38,1,
1050039567658206968,Stunning Luxury Mansion Rosedale,393414049,Sonja,,Leaside-Bennington,43.692819517525244,-79.36301102046698,Entire home/apt,640,28,0,,,8,364,0,
1050040348079003246,Designer Brownstone House,85501235,Maral,,Church-Yonge Corridor,43.65947,-79.38077,Private room,187,1,4,2024-08-16,0.65,1,241,4,STR-2301-JFXRVZ
